,0
6505,3.3157975832912415e-05
6506,8.259493830395435e-06
6507,1.1901357588475983e-05
6508,1.933436246528822e-05
6509,5.853490464536013e-06
6510,5.643652268119799e-06
6511,2.7537399371811518e-05
6512,1.7998855098144852e-05
6513,1.0762826067798671e-05
6514,1.8068416757645196e-05
6515,1.501338265745789e-05
6516,2.2768847632695468e-05
6517,1.2936366458481478e-05
6518,1.51617099082464e-05
6519,1.528680104554992e-05
6520,7.7219075062001e-06
6521,4.7024385146165695e-06
6522,1.0199798947202389e-05
6523,1.837899174038168e-05
6524,1.8408787243053085e-05
6525,9.745938760357551e-06
6526,1.2517618129015696e-05
6527,9.42066352854999e-06
6528,1.0689678218865748e-05
6529,1.2821636303324434e-05
6530,1.2094597992955709e-05
6531,1.4405730282322897e-05
6532,7.298473141217633e-06
6533,7.376276696543622e-06
6534,8.154070344444e-06
6535,9.008577406243616e-06
6536,1.0512545324521217e-05
6537,1.1303852426459616e-05
6538,1.182607361336556e-05
6539,1.2692783632499497e-05
6540,1.331361725660328e-05
6541,1.3570180320806485e-05
6542,1.526638566014671e-05
6543,1.4976547097029645e-05
6544,1.561620911339821e-05
6545,1.4936837549517568e-05
6546,1.537150476584024e-05
6547,1.893171450295106e-05
6548,2.5119573826445444e-05
6549,2.3370193868796272e-05
6550,2.0911160737233765e-05
6551,2.2229085229204733e-05
6552,2.7471157996517594e-05
6553,1.607333471213731e-05
6554,3.2590173468365314e-05
6555,3.7326432192040695e-05
6556,3.982271731492921e-05
6557,4.2608913404732434e-05
6558,4.2875314507807735e-05
6559,4.267388697311084e-05
6560,4.008456441004715e-05
6561,3.6374479887103214e-05
6562,3.110759960798427e-05
6563,2.6526373148767754e-05
6564,1.9015936321803145e-05
6565,3.3120778645568684e-05
6566,2.8927423101566318e-05
6567,1.85350320351826e-05
6568,1.5075600954491352e-05
6569,1.4800511110802277e-05
6570,1.5857502047170557e-05
6571,1.6131464471132896e-05
6572,1.7502444139730086e-05
6573,1.9277709059136643e-05
6574,2.2856571531754506e-05
6575,2.333815780896698e-05
6576,2.4016926950649087e-05
6577,2.6328513817920766e-05
6578,2.5652223162729152e-05
6579,2.3542079600836416e-05
6580,2.2141209994947233e-05
6581,1.8614747145665427e-05
6582,1.5422079231978277e-05
6583,1.2849415864937257e-05
6584,1.3292855127660492e-05
6585,1.3191571400199434e-05
6586,2.3928286118545074e-05
6587,1.3899219768640779e-05
6588,1.3303954289309528e-05
6589,4.2913434178657796e-05
6590,4.190875646767886e-05
6591,1.3166730085945288e-05
6592,2.881358945360991e-05
6593,1.944697875911026e-05
6594,1.6621910329187898e-05
6595,1.4724928066155996e-05
6596,1.2349064838922263e-05
6597,9.17079588714949e-06
6598,8.615374175312509e-06
6599,8.18994388099406e-06
6600,7.174070381948045e-06
6601,7.287457199167637e-06
6602,1.820311715781631e-05
6603,6.689393320673541e-06
6604,6.837567151897935e-06
6605,1.4310958796341325e-05
6606,2.7919331107284943e-05
6607,1.6994485405181002e-05
6608,7.722735167724484e-06
6609,1.3775974318215334e-05
6610,9.41798357861817e-06
6611,4.927776044872661e-06
6612,1.2315922198234658e-05
6613,1.1388974267544985e-05
6614,1.419858662427777e-05
6615,1.2322521083873946e-05
6616,1.5848188281776805e-05
6617,1.3821803633942931e-05
6618,2.0574141101581635e-05
6619,1.7438094101806752e-05
6620,1.927104452909757e-05
6621,2.3730090325060665e-05
6622,9.391482186906269e-06
6623,1.1316047519286567e-05
6624,1.5173100464586362e-05
6625,4.5688371856995846e-05
6626,9.947048570718573e-06
6627,6.090440696270001e-06
6628,5.297402501396825e-06
6629,8.712685401409652e-06
6630,9.931841894978382e-06
6631,1.3925753348849324e-05
6632,6.503191925058992e-06
6633,1.2428870034124047e-05
6634,8.199111034964579e-06
6635,7.151173519530806e-06
6636,1.8681627856916532e-05
6637,1.1546802155785934e-05
6638,1.820311715781631e-05
6639,7.211466317625335e-06
6640,1.8767731462039198e-05
6641,1.3987685558165346e-05
6642,1.935746440965794e-05
6643,7.278883023610648e-06
6644,6.261307476915483e-06
6645,5.548027462178158e-06
6646,5.412708582743128e-06
6647,5.629786373162255e-06
6648,6.5835433310594815e-06
6649,6.928058984024003e-06
6650,5.267694862891036e-06
6651,5.46784006714665e-06
6652,5.9949609660484675e-06
6653,1.952953057591348e-05
6654,5.588792919237289e-06
6655,6.661853025802118e-06
6656,7.824737890168636e-06
6657,9.953544046052564e-06
6658,1.1959927237141327e-05
6659,1.4605727274385956e-05
6660,1.2881500411474777e-05
6661,7.795726770045127e-06
6662,6.824294187027112e-06
6663,5.856717959979737e-06
6664,1.98988102434038e-05
6665,5.607232996228618e-06
6666,5.906585900520724e-06
6667,5.7366846248015225e-06
6668,6.08672608630845e-06
6669,6.543330928773695e-06
6670,6.921929020959503e-06
6671,6.511452064313125e-06
6672,6.80255475877061e-06
6673,6.90807907270038e-06
6674,7.369477754653329e-06
6675,2.2184041746664637e-05
6676,8.619921028859767e-06
6677,7.816178771128132e-06
6678,8.562723037432371e-06
6679,9.075984670411631e-06
6680,1.1303867509833615e-05
6681,1.278860591895676e-05
6682,1.1597519505620332e-05
6683,9.243948164816665e-06
6684,7.80002312925149e-06
6685,8.123370200320634e-06
6686,1.9150347266770913e-05
6687,1.2233881841797318e-05
6688,1.1579396466850076e-05
6689,8.771534109051333e-06
6690,1.2844065720952683e-05
6691,1.1130045775869752e-05
6692,1.051783825049858e-05
6693,8.961557679360344e-06
6694,9.429697483436112e-06
6695,9.485047890446928e-06
6696,1.017362263347554e-05
6697,1.7481398771891295e-05
6698,8.205919666550747e-06
6699,1.0946370085775037e-05
6700,1.6820345374992716e-05
6701,1.162078270362594e-05
6702,1.6346936263930746e-05
6703,1.0423770653950718e-05
6704,9.689234557719012e-06
6705,7.331506194761309e-06
6706,6.245113893063526e-06
6707,5.527712014447901e-06
6708,5.983263396922762e-06
6709,7.114007114619522e-06
6710,8.319833151468166e-06
6711,9.765719373332974e-06
6712,9.125252419937642e-06
6713,5.99092179961339e-05
6714,1.2763972670441703e-05
6715,1.1890541651818995e-05
6716,1.2522242722938033e-05
6717,8.154413148088688e-06
6718,3.460461551386736e-05
6719,5.191578793788032e-05
6720,3.770101860675517e-05
6721,7.365781392964448e-06
6722,4.341241399591776e-06
6723,4.85119961514976e-06
6724,5.742558415862748e-06
6725,5.843737380650762e-06
6726,9.999057022747974e-06
6727,3.857272770891555e-05
6728,5.234196314917609e-05
6729,0.00010697897770409433
6730,0.00010122034530425567
6731,0.0001621417509243467
6732,5.947680557010103e-05
6733,1.7748317456339167e-05
6734,0.00014342825580734685
6735,7.864542372301198e-05
6736,5.4623265800861505e-06
6737,4.8453600340013805e-06
6738,8.032894959992921e-06
6739,8.643108736566055e-06
6740,2.0116628599877725e-05
6741,3.2070762818590097e-05
6742,7.118304239093036e-05
6743,1.3343677027812184e-05
6744,0.00015316344274127701
6745,4.8059288821274196e-06
6746,9.03530790319451e-06
6747,1.958677272078087e-05
6748,6.325181141619594e-06
6749,5.99092179961339e-05
6750,2.375492849013152e-05
6751,1.0360495538363628e-05
6752,5.877738569808327e-06
6753,1.1817050527256059e-05
6754,3.560359545300046e-05
6755,1.0767076112779249e-05
6756,9.234820971736929e-06
6757,8.743052683444708e-06
6758,8.855837866188837e-06
6759,4.801363266321222e-05
6760,8.006409288797415e-05
6761,0.00011451813769361698
6762,9.916190344929386e-05
6763,8.215059042466012e-05
6764,9.947360749999715e-06
6765,1.3154166204054595e-05
6766,7.859740534165661e-06
6767,7.2152936637932554e-06
6768,6.152797567223767e-06
6769,7.80933765505098e-06
6770,3.143478004740935e-05
6771,2.970120034298807e-05
6772,1.1027361916833411e-05
6773,9.888346321722274e-06
6774,5.947190727352497e-06
6775,1.1018142112841752e-05
6776,1.2514459976932968e-05
6777,2.0899615480885317e-05
6778,1.765077634666325e-05
6779,1.513906145132662e-05
6780,1.0527783849899086e-05
6781,1.2638642763834562e-05
6782,9.969531436295014e-06
6783,8.62307843269382e-06
6784,8.78473752684969e-06
6785,1.5766617010524424e-05
6786,9.321766077229897e-06
6787,2.7503588275874886e-05
6788,0.00010035920614821638
6789,0.00011735104312859375
6790,0.00011883885792222017
6791,0.00011634916621118763
6792,0.00013652330278917133
6793,0.0001426199936105489
6794,4.786739629987306e-05
6795,3.410788738483949e-05
6796,4.116222878493073e-05
6797,1.4439844624020443e-05
6798,4.373960297279431e-05
6799,3.8592610573175196e-05
6800,2.999084180293121e-05
6801,2.71961172649984e-05
6802,2.2007661133130817e-05
6803,1.0879496427296899e-05
6804,1.0142104910092529e-05
6805,1.2718551496753991e-05
6806,2.0658727028138597e-05
6807,1.9977644246526493e-05
6808,2.095538559601074e-05
6809,1.2857807975279116e-05
6810,7.912319606959714e-06
6811,2.0030268194234036e-05
6812,1.3793683726127806e-05
6813,5.731460904773178e-06
6814,1.4452529261849169e-05
6815,1.529531591835332e-05
6816,1.5569600503549636e-05
6817,2.2199740014928718e-05
6818,1.182643890262374e-05
6819,8.443525478646094e-06
6820,1.590371571554885e-05
6821,1.077986136151089e-05
6822,1.0268572108800373e-05
6823,3.610306396057848e-05
6824,1.2907788928118513e-05
6825,2.7139642920562365e-05
6826,2.321499582565762e-05
6827,2.0326048589323782e-05
6828,6.635847572667433e-05
6829,1.1752357475514681e-05
6830,9.282404323842785e-06
6831,9.557819915244567e-06
6832,1.178181279382365e-05
6833,1.4916171575553387e-05
6834,1.2706648644291289e-05
6835,9.463108870815635e-06
6836,1.3107652637366221e-05
6837,1.9323537864476768e-05
6838,3.5088799225037815e-05
6839,1.7185194141706708e-05
6840,2.743378986492314e-05
6841,1.28794930288138e-05
6842,9.387199732750525e-06
6843,1.1932685402034084e-05
6844,1.1552321232530663e-05
6845,1.8735808441071187e-05
6846,2.308696748591094e-05
6847,1.1614875268056644e-05
6848,1.4434863809407076e-05
6849,1.8577775240042315e-05
6850,1.9721845700585766e-05
6851,1.8281154712710088e-05
6852,2.605251608229669e-05
6853,1.8995756213872494e-05
6854,8.267395532962098e-06
6855,1.8211386459852525e-05
6856,2.4270773575323193e-05
6857,5.4919392104502716e-05
6858,1.6531973547476757e-05
6859,1.7640745776938194e-05
6860,1.2907788928118513e-05
6861,1.0918408544405875e-05
6862,1.9615858842039e-05
6863,1.3165720946838656e-05
6864,1.2729739546672607e-05
6865,1.3222178660381933e-05
6866,1.1347781600332873e-05
6867,1.2818568443697242e-05
6868,1.4039037119176348e-05
6869,1.9005723693044495e-05
6870,2.1149341422503124e-05
6871,1.669187500763802e-05
6872,1.0560226115463363e-05
6873,1.7162209660140197e-05
6874,1.3058050941878404e-05
6875,1.8348838235725695e-05
6876,1.0805185360477361e-05
6877,1.096167275381539e-05
6878,2.8982130666902708e-05
6879,3.820939511365897e-05
6880,2.2072810061192154e-05
6881,1.5399598079746274e-05
6882,1.2298340075378405e-05
6883,2.7171613896773884e-05
6884,4.62092965811443e-05
6885,4.100693111127316e-05
6886,1.426472562841234e-05
6887,3.9545483846871045e-05
6888,3.9036867447958526e-05
6889,4.2483306835419065e-05
6890,3.0197813177258927e-05
6891,2.9461376405024108e-05
6892,3.1022771663275544e-05
6893,2.904853749954879e-05
6894,3.631097673645729e-05
6895,3.3729917072021054e-05
6896,4.31688209550622e-05
6897,1.3362595539841315e-05
6898,3.2201147433124376e-05
6899,1.6183562078871535e-05
6900,1.1040578897828866e-05
6901,1.0884471845376291e-05
6902,1.094954067907774e-05
6903,1.623501698301986e-05
6904,1.4848334889918482e-05
6905,1.6240879564741516e-05
6906,2.2731587699218534e-05
6907,1.8962128486331606e-05
6908,1.4194417735121545e-05
6909,1.8875374059468602e-05
6910,2.171610243091357e-05
6911,3.229598815228151e-05
6912,2.7019017250232374e-05
6913,3.244179248909807e-05
6914,1.851455195631455e-05
6915,2.1481240000412566e-05
6916,2.0560180385542725e-05
6917,1.4001970172551416e-05
6918,1.3115845094789765e-05
6919,1.5779855809265206e-05
6920,1.789625382772087e-05
6921,1.3632055392385697e-05
6922,1.6258647690394745e-05
6923,1.5365498330066173e-05
6924,1.079212358468871e-05
6925,1.6117753288390837e-05
6926,1.585161082886021e-05
6927,1.618417323652191e-05
6928,1.6370088698389475e-05
6929,1.4327246566354067e-05
6930,1.3565952734268116e-05
6931,1.2907032596031392e-05
6932,1.271813249186558e-05
6933,1.4347686474631563e-05
6934,1.6397813081561026e-05
6935,1.9518821327788108e-05
6936,9.887475719551305e-06
6937,8.123269896676995e-06
6938,7.437539219275679e-06
6939,1.6184179018276483e-05
6940,8.56415336326176e-06
6941,1.1066213305799702e-05
6942,1.1654821564121691e-05
6943,1.4896932268129496e-05
6944,1.2786394038145175e-05
6945,5.69390351703241e-06
6946,1.533044080872904e-05
6947,3.6171651416830172e-06
6948,1.8989361479007413e-05
6949,2.8420177884994365e-05
6950,1.373874527805473e-05
6951,1.6161325469910944e-05
6952,2.0732137003389777e-05
6953,1.1430157831530008e-05
6954,2.199960078385884e-05
6955,1.8554114507403765e-05
6956,1.6461192551759792e-05
6957,4.531096878298297e-05
6958,3.989410715432431e-05
6959,2.4722751875212828e-05
6960,1.997350498577116e-05
6961,2.375256320852983e-05
6962,2.162923053536711e-05
6963,1.4283432742496065e-05
6964,5.185921645998596e-05
6965,2.202383679298775e-05
6966,7.144423616764405e-06
6967,2.7875476043678167e-05
6968,1.6655303882056792e-05
6969,1.2653086601491512e-05
6970,1.8054474362103156e-05
6971,1.9518821327788108e-05
6972,2.4895872765105295e-05
6973,2.1455137413775678e-05
6974,3.6485587003060696e-06
6975,4.105151934211647e-06
6976,4.016880301384475e-06
6977,4.606364739560539e-06
6978,4.69363354864262e-06
6979,5.130583061255426e-06
6980,5.689294967318455e-06
6981,5.199943977112719e-06
6982,5.843023599345478e-06
6983,5.888411627445324e-06
6984,5.71808905182384e-06
6985,6.543220487214435e-06
6986,4.12365464072047e-06
6987,7.971305082104775e-06
6988,6.710009078369456e-06
6989,6.262302189204469e-06
6990,5.509390020667144e-06
6991,4.62162388670424e-06
6992,4.4925199619747855e-06
6993,3.8687835530210065e-06
6994,4.363517477942059e-06
6995,5.013869220692126e-06
6996,6.019436662039761e-06
6997,3.973090928228585e-06
6998,6.584790442924634e-06
6999,6.95219394540352e-06
7000,6.928223512592761e-06
7001,6.3099237209666696e-06
7002,5.395303388202519e-06
7003,5.871515814381462e-06
7004,7.436515835783813e-06
7005,8.091254145049341e-06
7006,8.140969844573117e-06
7007,8.155143289887802e-06
7008,3.941064286891193e-06
7009,8.266141461147221e-06
7010,6.720479306159223e-06
7011,5.3132355868572375e-06
7012,4.968526516394416e-06
7013,4.518777498609831e-06
7014,3.990164392545402e-06
7015,3.312545716774564e-06
7016,3.371746524059236e-06
7017,3.1946087233795528e-06
7018,2.9915451049753527e-06
7019,4.0066470189694936e-06
7020,3.686218891176433e-06
7021,6.198556540233639e-06
7022,5.208970014802742e-06
7023,4.837516729782528e-06
7024,2.952978858391572e-06
7025,2.9719560035721676e-06
7026,3.3869894026256336e-06
7027,2.800578909211908e-06
7028,2.987215841743022e-06
7029,3.1063180201038826e-06
7030,4.1857720273271555e-06
7031,3.337139601448645e-06
7032,3.3588299217358852e-06
7033,4.2780952643458964e-06
7034,4.385117743364478e-06
7035,3.942123082798039e-06
7036,4.337861562517866e-06
7037,4.15597459577275e-06
7038,3.860696234002246e-06
7039,3.6411143575102332e-06
7040,3.731158559839142e-06
7041,4.087541832524487e-06
7042,4.273886760787412e-06
7043,4.086335974363057e-06
7044,3.313148003411945e-06
7045,3.602951831278358e-06
7046,0.00012858354445466634
7047,0.0002873234309829963
7048,0.00030928261224058074
7049,4.7037251765586905e-05
7050,4.2011940546474276e-05
7051,2.70674081145349e-05
7052,3.967495828560843e-05
7053,2.4921497578623867e-05
7054,3.182426263282264e-05
7055,7.564929739236512e-06
7056,1.1956569642045116e-05
7057,3.0656460850940593e-06
7058,2.2205230868193742e-05
7059,3.514181060534794e-05
7060,1.100086435950272e-05
7061,1.7718880206653938e-05
7062,3.4647893275046694e-05
7063,2.7739594467503713e-05
7064,2.5798925867772572e-05
7065,3.327732235976497e-05
7066,2.581992442202917e-05
7067,2.249513586895914e-05
7068,1.460735808725462e-05
7069,4.085104024632359e-05
7070,2.2975618830084075e-05
7071,2.951354270119419e-05
7072,4.036374939758875e-05
7073,2.6175890964185224e-05
7074,3.797706062597477e-05
7075,1.9545185632702826e-05
7076,3.4095833516828845e-05
7077,5.629308560828381e-05
7078,5.988852346905865e-05
7079,1.8714787599406528e-05
7080,1.3268100927166978e-05
7081,2.626825554784657e-05
7082,2.8966019055464446e-06
7083,3.111251463936451e-06
7084,1.18117372908691e-05
7085,9.120729143935773e-06
7086,7.638908480433655e-06
7087,7.206186299947684e-06
7088,6.917487039273193e-06
7089,7.404171061218408e-06
7090,7.738194972189792e-06
7091,8.371788505058298e-06
7092,8.038597660756987e-06
7093,7.007632902475013e-06
7094,2.7960445649871918e-06
7095,6.7227097978769695e-06
7096,6.1868031711068206e-06
7097,5.511307682242417e-06
7098,5.7240919780821405e-06
7099,5.702856299184134e-06
7100,5.166935823454945e-06
7101,4.674626030020211e-06
7102,4.570865975862637e-06
7103,4.4381660474787366e-06
7104,4.204636151868198e-06
7105,3.17464806914392e-06
7106,3.4876505467297655e-06
7107,3.061747902562523e-06
7108,3.168297760877937e-06
7109,3.5341851476702796e-06
7110,3.844257119841267e-06
7111,3.9565858118907075e-06
7112,4.016587684774953e-06
7113,4.036375777622299e-06
7114,3.994289389307392e-06
7115,4.043142996909417e-06
7116,3.4097649290022435e-06
7117,4.598235228923609e-06
7118,5.332702768890887e-06
7119,4.149050663560359e-06
7120,4.378637222024568e-06
7121,4.359925567085438e-06
7122,4.023193753429768e-06
7123,4.119715819176956e-06
7124,3.506797597224941e-06
7125,3.6972173757694333e-06
7126,4.150732603863506e-06
7127,3.302884947245399e-06
7128,4.842921156574578e-06
7129,5.392584718757698e-06
7130,6.3784113662897e-06
7131,6.468690796990681e-06
7132,5.877691591172154e-06
7133,5.374112555699102e-06
7134,5.2923402835114315e-06
7135,6.144598915125305e-06
7136,4.878833479466757e-06
7137,3.7685725806270943e-06
7138,3.432252396609917e-06
7139,3.3645280982843187e-06
7140,3.5661222930919026e-06
7141,3.759547289963743e-06
7142,3.4143850757468116e-06
7143,2.9885591565107436e-06
7144,3.862225696197737e-06
7145,4.700602693362346e-06
7146,5.6769454946243165e-06
7147,6.57668430271389e-06
7148,6.878010240923163e-06
7149,8.168196412096863e-06
7150,1.075126718581683e-05
7151,1.3349096692356264e-05
7152,1.4783456102768459e-05
7153,1.2856337425511908e-05
7154,7.430271696249262e-06
7155,7.782413495737275e-06
7156,5.64391049131968e-06
7157,6.7111354149292976e-06
7158,2.3982967055871036e-05
7159,3.161619649081709e-05
7160,2.006737632904229e-05
7161,1.922811932775933e-05
7162,9.217236780564599e-06
7163,1.0479631714298822e-05
7164,7.801206930046447e-06
7165,8.159114996707395e-06
7166,5.326630504472506e-06
7167,7.686919834303448e-06
7168,1.4217651933515904e-05
7169,7.991603124824131e-06
7170,1.3413379015849926e-05
7171,6.24176208557503e-06
7172,5.312301639329599e-06
7173,9.220869083120116e-06
7174,4.701587127011377e-06
7175,7.039199494137803e-06
7176,5.107831533640298e-06
7177,5.057193924679585e-06
