Index,Labels,Loss,Dist10nn,,,,,,AUC: 0.632817137547477,,
5500,0,0.022907447,0.078834788,0.051388321,0.000753309,0.00264076,,,,,
5501,0,0.033731998,0.069597563,0.028709167,0.001671861,0.000824216,,,,,
5502,0,0.024692835,0.069013167,0.039349604,0.000879927,0.001548391,,,,,
5503,0,0.035654874,0.067029285,0.023753062,0.001872831,0.000564208,,,,,
5504,0,0.029291407,0.053751808,0.018377739,0.001251325,0.000337741,,,,,
5505,0,0.026830998,0.028204601,0.004114133,0.000580351,1.69261E-05,,,,,
5506,0,0.031471844,0.054731643,0.016649907,0.001450219,0.000277219,,,,,
5507,0,0.032989916,0.019868399,0.020098479,5.2937E-08,0.000403949,,,,,
5508,0,0.029275527,0.087991525,0.052637175,0.00124993,0.002770672,,,,,
5509,0,0.029162228,0.083786535,0.04857288,0.001240001,0.002359325,,,,,
5510,0,0.023064159,0.067799785,0.040158713,0.000764029,0.001612722,,,,,
5511,0,0.020760751,0.053311479,0.028530778,0.000614083,0.000814005,,,,,
5512,0,0.025826212,0.056356629,0.02528564,0.000965406,0.000639364,,,,,
5513,0,0.037803708,0.068067712,0.022123068,0.00211091,0.00048943,,,,,
5514,0,0.02689842,0.054714847,0.022312389,0.001049919,0.000497843,,,,,
5515,0,0.040976291,0.085825487,0.035941128,0.002488449,0.001291765,,,,,
5516,0,0.01633107,0.083249358,0.063969434,0.000371715,0.004092089,,,,,
5517,0,0.025552847,0.086715603,0.055984078,0.000944427,0.003134217,,,,,
5518,0,0.031875326,0.081949074,0.043366294,0.001488631,0.001880635,,,,,
5519,0,0.030467014,0.080530664,0.043696726,0.001356739,0.001909404,,,,,
5520,0,0.030786568,0.123308339,0.08607758,0.001386129,0.00740935,,,,,
5521,0,0.027601938,0.111820572,0.078544485,0.001107298,0.006169236,,,,,
5522,0,0.036109731,0.116064796,0.072223732,0.001922039,0.005216267,,,,,
5523,0,0.048224767,0.142760688,0.083875172,0.003467504,0.007035045,,,,,
5524,0,0.025746697,0.063744139,0.03277189,0.00095928,0.001073997,,,,,
5525,0,0.028290575,0.058705477,0.024574242,0.001164941,0.000603893,,,,,
5526,0,0.028344852,0.068083771,0.033885134,0.001169547,0.001148202,,,,,
5527,0,0.026991278,0.109512481,0.076994712,0.001057405,0.005928186,,,,,
5528,0,0.043357698,0.117206991,0.064365402,0.002792234,0.004142905,,,,,
5529,0,0.064960652,0.152936133,0.073267995,0.006347012,0.005368199,,,,,
5530,0,0.05195933,0.060946091,0.002577005,0.00340695,6.64096E-06,,,,,
5531,0,0.046630792,0.0609109,0.004004783,0.003238306,1.60383E-05,,,,,
5532,0,0.026807766,0.070121057,0.037831174,0.001042637,0.001431198,,,,,
5533,0,0.051275544,0.061655569,0.001018401,0.003676866,1.03714E-06,,,,,
5534,0,0.031315043,0.019253767,0.018633254,3.85036E-07,0.000347198,,,,,
5535,0,0.028748439,0.015017837,0.019681975,2.17542E-05,0.00038738,,,,,
5536,0,0.033584237,0.018108527,0.022596379,2.01408E-05,0.000510596,,,,,
5537,0,0.020154295,0.016482381,0.007545223,7.98728E-05,5.69304E-05,,,,,
5538,0,0.022309791,0.018787071,0.007917227,0.000118154,6.26825E-05,,,,,
5539,0,0.028002845,0.022198095,0.011575838,0.000112832,0.000134,,,,,
5540,0,0.02952553,0.022458269,0.013206534,8.55946E-05,0.000174413,,,,,
5541,0,0.028165716,0.018677052,0.015299134,1.14103E-05,0.000234063,,,,,
5542,0,0.036343235,0.017333809,0.02679722,8.95561E-05,0.000718091,,,,,
5543,0,0.037251554,0.018298878,0.026960102,7.50168E-05,0.000726847,,,,,
5544,0,0.034524056,0.022496543,0.01937543,9.74135E-06,0.000375407,,,,,
5545,0,0.028194084,0.026457685,0.007553729,0.00035736,5.70588E-05,,,,,
5546,0,0.031567108,0.015739428,0.022460606,4.51742E-05,0.000504479,,,,,
5547,0,0.039092758,0.02984126,0.017704127,0.00014731,0.000313436,,,,,
5548,0,0.030291732,0.033524564,0.003091709,0.000926159,9.55866E-06,,,,,
5549,0,0.027166328,0.034750333,0.002015186,0.00107159,4.06098E-06,,,,,
5550,0,0.040230018,0.033469345,0.015488292,0.000323318,0.000239887,,,,,
5551,0,0.040626822,0.029082195,0.020368193,7.59338E-05,0.000414863,,,,,
5552,0,0.037047629,0.026162892,0.018842854,5.3583E-05,0.000355053,,,,,
5553,0,0.035297413,0.023816603,0.019015725,2.30484E-05,0.000361598,,,,,
5554,0,0.038216363,0.023666604,0.022790476,7.67601E-07,0.000519406,,,,,
5555,0,0.042194893,0.024442285,0.026955333,6.31541E-06,0.00072659,,,,,
5556,0,0.037984403,0.026734621,0.01943441,5.32931E-05,0.000377696,,,,,
5557,0,0.033082556,0.017052219,0.023029699,3.57303E-05,0.000530367,,,,,
5558,0,0.041413482,0.027324014,0.023103247,1.78149E-05,0.00053376,,,,,
5559,0,0.038412206,0.028736532,0.017963745,0.000116053,0.000322696,,,,,
5560,0,0.031227676,0.028127677,0.00965085,0.000341393,9.31389E-05,,,,,
5561,0,0.041119353,0.027100535,0.022961478,1.71318E-05,0.000527229,,,,,
5562,0,0.04293083,0.026492181,0.025819324,4.52736E-07,0.000666638,,,,,
5563,0,0.038508663,0.025764071,0.021055986,2.21661E-05,0.000443355,,,,,
5564,0,0.037156099,0.025993158,0.019147286,4.6866E-05,0.000366619,,,,,
5565,0,0.039966034,0.025296632,0.023333188,3.85511E-06,0.000544438,,,,,
5566,0,0.033282139,0.025770599,0.014559162,0.000125696,0.000211969,,,,,
5567,0,0.037209461,0.027070504,0.018136204,7.98217E-05,0.000328922,,,,,
5568,0,0.039385284,0.01880587,0.029102776,0.000106026,0.000846972,,,,,
5569,0,0.037530551,0.030389301,0.015216137,0.000230225,0.000231531,,,,,
5570,0,0.037542344,0.032435852,0.013184231,0.000370625,0.000173824,,,,,
5571,0,0.028122497,0.037282391,0.003359874,0.001150737,1.12888E-05,,,,,
5572,0,0.047260758,0.040917057,0.016771353,0.000583015,0.000281278,,,,,
5573,0,0.041451965,0.043012661,0.007462389,0.001263822,5.56872E-05,,,,,
5574,0,0.02673062,0.040152039,0.007957955,0.001036459,6.3329E-05,,,,,
5575,0,0.0425872,0.038568471,0.013316314,0.000637671,0.000177324,,,,,
5576,0,0.048007721,0.037822555,0.020793433,0.000289991,0.000432367,,,,,
5577,0,0.043244965,0.036342325,0.016359273,0.000399322,0.000267626,,,,,
5578,0,0.02886814,0.034379676,0.00046878,0.001149949,2.19755E-07,,,,,
5579,0,0.040240735,0.017508303,0.031462642,0.000194724,0.000989898,,,,,
5580,0,0.035699885,0.033532479,0.009799638,0.000563248,9.60329E-05,,,,,
5581,0,0.035008393,0.031642091,0.010831331,0.000433088,0.000117318,,,,,
5582,0,0.03163642,0.028347716,0.00993839,0.000338903,9.87716E-05,,,,,
5583,0,0.041819297,0.025319646,0.025611557,8.52119E-08,0.000655952,,,,,
5584,0,0.034810548,0.02734389,0.014883849,0.000155253,0.000221529,,,,,
5585,0,0.030384358,0.026717236,0.010014059,0.000278996,0.000100281,,,,,
5586,0,0.025592773,0.03062725,0.000153855,0.000928628,2.36715E-08,,,,,
5587,0,0.028564043,0.033661435,0.000809394,0.001079257,6.55119E-07,,,,,
5588,0,0.034419126,0.035223034,0.006518637,0.000823942,4.24926E-05,,,,,
5589,0,0.037851067,0.037828372,0.008175084,0.000879317,6.6832E-05,,,,,
5590,0,0.051374993,0.017296115,0.045501351,0.000795535,0.002070373,,,,,
5591,0,0.03457912,0.037997405,0.003942947,0.001159706,1.55468E-05,,,,,
5592,0,0.030476339,0.039936187,0.003090669,0.001357592,9.55224E-06,,,,,
5593,0,0.03707054,0.020032633,0.025001563,2.46903E-05,0.000625078,,,,,
5594,0,0.047388926,0.024633753,0.033213815,7.36175E-05,0.001103158,,,,,
5595,0,0.028768931,0.016556786,0.018168473,2.59753E-06,0.000330093,,,,,
5596,0,0.035174629,0.032628358,0.010051496,0.000509715,0.000101033,,,,,
5597,0,0.030237823,0.032796164,0.003753165,0.000843496,1.40863E-05,,,,,
5598,0,0.029105868,0.032538932,0.002604735,0.000896056,6.78464E-06,,,,,
5599,0,0.040249808,0.031535905,0.017446307,0.000198517,0.000304374,,,,,
5600,0,0.032867566,0.031692348,0.008122595,0.000555533,6.59766E-05,,,,,
5601,0,0.029364466,0.032274901,0.003189892,0.000845938,1.01754E-05,,,,,
5602,0,0.023083279,0.03002742,0.002362604,0.000765342,5.5819E-06,,,,,
5603,0,0.026896598,0.026423406,0.00597679,0.000418064,3.5722E-05,,,,,
5604,0,0.032593856,0.022690146,0.016784904,3.48719E-05,0.000281733,,,,,
5605,0,0.032162946,0.019741753,0.019198193,2.95458E-07,0.000368571,,,,,
5606,0,0.077606977,0.071704569,0.023667775,0.002307534,0.000560164,,,,,
5607,0,0.074864771,0.167935542,0.07596847,0.008457942,0.005771208,,,,,
5608,0,0.065345297,0.145236831,0.065091041,0.006423348,0.004236844,,,,,
5609,0,0.072081543,0.130089712,0.041578852,0.007834172,0.001728801,,,,,
5610,0,0.073024041,0.219270897,0.129589642,0.008042727,0.016793475,,,,,
5611,0,0.054921218,0.112001309,0.044800141,0.004515997,0.002007053,,,,,
5612,0,0.066780202,0.097564176,0.015636521,0.006712141,0.000244501,,,,,
5613,0,0.05923901,0.090352388,0.017789385,0.005265389,0.000316462,,,,,
5614,0,0.066457312,0.080939116,0.000587574,0.00645637,3.45243E-07,,,,,
5615,0,0.057292859,0.071807326,0.001661053,0.0049205,2.7591E-06,,,,,
5616,0,0.070308436,0.052509588,0.033799428,0.00035007,0.001142401,,,,,
5617,0,0.067309698,0.066936302,0.01564888,0.0026304,0.000244887,,,,,
5618,0,0.072170579,0.036205831,0.052415595,0.000262756,0.002747395,,,,,
5619,0,0.055252633,0.084618923,0.017006203,0.00457148,0.000289211,,,,,
5620,0,0.042754585,0.125725924,0.07363328,0.002713643,0.00542186,,,,,
5621,0,0.047042015,0.106079512,0.048662739,0.003296686,0.002368062,,,,,
5622,0,0.022133459,0.059150195,0.032664865,0.000701473,0.001066993,,,,,
5623,0,0.061171626,0.095633182,0.020670258,0.00561944,0.00042726,,,,,
5624,0,0.048752095,0.096624812,0.037084461,0.003545053,0.001375257,,,,,
5625,0,0.03098862,0.125878571,0.088396903,0.001404875,0.007814012,,,,,
5626,0,0.070078023,0.110969197,0.024946308,0.007399937,0.000622318,,,,,
5627,0,0.056845975,0.114673518,0.045082186,0.004842953,0.002032404,,,,,
5628,0,0.060106859,0.13652036,0.062879663,0.005422952,0.003953852,,,,,
5629,0,0.056681412,0.093733527,0.02434655,0.004814553,0.000592754,,,,,
5630,0,0.057029246,0.112977027,0.04315811,0.004874681,0.001862622,,,,,
5631,0,0.077861507,0.183259177,0.087570757,0.009156274,0.007668637,,,,,
5632,0,0.078094662,0.130926654,0.034948702,0.009211767,0.001221412,,,,,
5633,0,0.099113003,0.31189215,0.189813623,0.014903167,0.036029211,,,,,
5634,0,0.233806536,0.454689756,0.165348799,0.083718189,0.027340225,,,,,
5635,0,0.065652763,0.107179833,0.026652232,0.006484695,0.000710341,,,,,
5636,0,0.053670802,0.114978506,0.049330103,0.004309713,0.002433459,,,,,
5637,0,0.031080959,0.113307386,0.075711051,0.001413484,0.005732163,,,,,
5638,0,0.057172505,0.099131207,0.02913439,0.004899554,0.000848813,,,,,
5639,0,0.066936062,0.157446252,0.075325051,0.006743892,0.005673863,,,,,
5640,0,0.157308938,0.369323961,0.174977721,0.037770461,0.030617203,,,,,
5641,0,0.073908509,0.070237777,0.020541809,0.002469689,0.000421966,,,,,
5642,0,0.063753086,0.071704569,0.006464014,0.00425633,4.17835E-05,,,,,
5643,0,0.064722771,0.100225159,0.020852422,0.006300031,0.000434823,,,,,
5644,0,0.083175525,0.089076283,0.013211084,0.005755528,0.000174533,,,,,
5645,0,0.061834554,0.035960348,0.039825802,1.49417E-05,0.001586094,,,,,
5646,0,0.061673118,0.040979503,0.034606176,4.06193E-05,0.001197587,,,,,
5647,0,0.056746056,0.031694289,0.037772964,3.69503E-05,0.001426797,,,,,
5648,0,0.070737815,0.028956876,0.057885342,0.000836856,0.003350713,,,,,
5649,0,0.039513553,0.032643501,0.015424429,0.000296496,0.000237913,,,,,
5650,0,0.06913117,0.043112861,0.041734225,1.90064E-06,0.001741746,,,,,
5651,0,0.061765627,0.054967232,0.020733324,0.00117196,0.000429871,,,,,
5652,0,0.065102589,0.070066583,0.009777812,0.003634736,9.56056E-05,,,,,
5653,0,0.077234313,0.078527719,0.016381851,0.003862109,0.000268365,,,,,
5654,0,0.072655499,0.081481667,0.007741932,0.005437549,5.99375E-05,,,,,
5655,0,0.052448537,0.078124122,0.013993529,0.004112733,0.000195819,,,,,
5656,0,0.055780602,0.077994345,0.009725994,0.004660568,9.4595E-05,,,,,
5657,0,0.068978232,0.039580371,0.045076797,3.02107E-05,0.002031918,,,,,
5658,0,0.050806415,0.074008675,0.011917269,0.003855343,0.000142021,,,,,
5659,0,0.050362951,0.058017525,0.003523188,0.002969633,1.24129E-05,,,,,
5660,0,0.048850365,0.045320344,0.014342039,0.000959655,0.000205694,,,,,
5661,0,0.063636302,0.04439117,0.03363239,0.000115751,0.001131138,,,,,
5662,0,0.05637965,0.041249844,0.027762405,0.000181911,0.000770751,,,,,
5663,0,0.056103652,0.040406293,0.028263222,0.000147454,0.00079881,,,,,
5664,0,0.064935181,0.037393522,0.042242985,2.35173E-05,0.00178447,,,,,
5665,0,0.068831138,0.039324485,0.045150022,3.39369E-05,0.002038525,,,,,
5666,0,0.067821787,0.041042168,0.042178927,1.29222E-06,0.001779062,,,,,
5667,0,0.064602169,0.048763349,0.030459624,0.000335026,0.000927789,,,,,
5668,0,0.066404293,0.043750781,0.03771007,3.64902E-05,0.001422049,,,,,
5669,0,0.067791227,0.046533861,0.036649285,9.77048E-05,0.00134317,,,,,
5670,0,0.059854444,0.051656041,0.021671207,0.00089909,0.000469641,,,,,
5671,0,0.065216648,0.058525708,0.021460326,0.001373843,0.000460546,,,,,
5672,0,0.073320406,0.067898136,0.022151144,0.002092787,0.000490673,,,,,
5673,0,0.054538074,0.071802754,0.005077373,0.004452276,2.57797E-05,,,,,
5674,0,0.065098605,0.074497738,0.00534171,0.004782556,2.85339E-05,,,,,
5675,0,0.052234342,0.072723193,0.008858586,0.004078688,7.84746E-05,,,,,
5676,0,0.050168469,0.069325393,0.008026188,0.003757593,6.44197E-05,,,,,
5677,0,0.048579996,0.06397702,0.004650382,0.00351965,2.1626E-05,,,,,
5678,0,0.044015784,0.059111301,0.0054525,0.002879267,2.97298E-05,,,,,
5679,0,0.067388221,0.055423207,0.027259485,0.000793195,0.00074308,,,,,
5680,0,0.040049386,0.055275431,0.006542103,0.002374937,4.27991E-05,,,,,
5681,0,0.052134845,0.049794005,0.013947045,0.001285005,0.00019452,,,,,
5682,0,0.037351446,0.040695932,0.004687093,0.001296637,2.19688E-05,,,,,
5683,0,0.031595873,0.036866383,0.001369373,0.001260038,1.87518E-06,,,,,
5684,0,0.036476134,0.038669937,0.005626127,0.001091893,3.16533E-05,,,,,
5685,0,0.045038017,0.040759374,0.014168836,0.000707057,0.000200756,,,,,
5686,0,0.038124237,0.035947939,0.010394738,0.000652966,0.000108051,,,,,
5687,0,0.040614686,0.037898236,0.011537081,0.00069491,0.000133104,,,,,
5688,0,0.046653193,0.040188026,0.016745909,0.000549533,0.000280425,,,,,
5689,0,0.041747716,0.052825745,0.001983431,0.002584941,3.934E-06,,,,,
5690,0,0.075515796,0.060885926,0.031889589,0.000840788,0.001016946,,,,,
5691,0,0.043281707,0.066346925,0.013599701,0.00278227,0.000184952,,,,,
5692,0,0.046208397,0.071936036,0.015554448,0.003178883,0.000241941,,,,,
5693,0,0.055002561,0.073978699,0.006676519,0.004529583,4.45759E-05,,,,,
5694,0,0.064160079,0.076452936,0.002221049,0.005510373,4.93306E-06,,,,,
5695,0,0.069492728,0.069830401,0.015465668,0.002955524,0.000239187,,,,,
5696,0,0.054292106,0.069007274,0.002587336,0.004411608,6.69431E-06,,,,,
5697,0,0.065543044,0.06831134,0.012080012,0.003161962,0.000145927,,,,,
5698,0,0.059372145,0.066310867,0.006417463,0.00358722,4.11838E-05,,,,,
5699,0,0.062132313,0.053257595,0.022898311,0.000921686,0.000524333,,,,,
5700,0,0.068290084,0.047654816,0.03614781,0.000132411,0.001306664,,,,,
5701,0,0.057056767,0.076092465,0.006239372,0.004879455,3.89298E-05,,,,,
5702,0,0.053921469,0.051865889,0.014093792,0.001426731,0.000198635,,,,,
5703,0,0.055500725,0.051330491,0.016590309,0.00120688,0.000275238,,,,,
5704,0,0.064957849,0.093171767,0.013507109,0.006346458,0.000182442,,,,,
5705,0,0.069826435,0.096405213,0.010694746,0.007346284,0.000114378,,,,,
5706,0,0.047022998,0.037858255,0.019534904,0.000335745,0.000381612,,,,,
5707,0,0.085277954,0.083699969,0.021198194,0.003906472,0.000449363,,,,,
5708,0,0.068720377,0.070179032,0.014157932,0.003138364,0.000200447,,,,,
5709,0,0.075419322,0.066481433,0.026174281,0.001624666,0.000685093,,,,,
5710,0,0.075367558,0.061104319,0.031487113,0.000877179,0.000991438,,,,,
5711,0,0.060198508,0.055358455,0.018396053,0.001366219,0.000338415,,,,,
5712,0,0.06150418,0.050396886,0.024979006,0.000646069,0.000623951,,,,,
5713,0,0.062503303,0.041146922,0.035469679,3.22311E-05,0.001258098,,,,,
5714,0,0.052412592,0.033036842,0.031049115,3.95106E-06,0.000964048,,,,,
5715,0,0.054795098,0.031128171,0.035916382,2.2927E-05,0.001289986,,,,,
5716,0,0.044837572,0.032460917,0.02221838,0.00010491,0.000493656,,,,,
5717,0,0.031772563,0.075696819,0.03724165,0.0014788,0.00138694,,,,,
5718,0,0.035000981,0.106391227,0.063927008,0.00180321,0.004086662,,,,,
5719,0,0.040016498,0.053984408,0.005291921,0.002370958,2.80044E-05,,,,,
5720,0,0.047985922,0.101335726,0.042746809,0.003432661,0.00182729,,,,,
5721,0,0.058496831,0.171137549,0.099496184,0.005132485,0.009899491,,,,,
5722,0,0.04069469,0.131072397,0.081537731,0.002453683,0.006648402,,,,,
5723,0,0.038065883,0.107745779,0.061475566,0.002140933,0.003779245,,,,,
5724,0,0.052967952,0.097282007,0.032506405,0.004195879,0.001056666,,,,,
5725,0,0.046152152,0.081899356,0.025587613,0.003171012,0.000654726,,,,,
5726,0,0.035765084,0.07459767,0.031184588,0.001884696,0.000972479,,,,,
5727,0,0.027252663,0.058396049,0.025553692,0.00107862,0.000652991,,,,,
5728,0,0.040874243,0.091081566,0.041323931,0.002475822,0.001707667,,,,,
5729,0,0.038055793,0.045137744,0.00111994,0.001937567,1.25426E-06,,,,,
5730,0,0.043363204,0.11189063,0.059042203,0.002792956,0.003485982,,,,,
5731,0,0.021860609,0.037890466,0.011743962,0.00068364,0.000137921,,,,,
5732,0,0.010284477,0.02043729,0.008666026,0.000138563,7.51E-05,,,,,
5733,0,0.007712325,0.012675066,0.0040979,7.35678E-05,1.67928E-05,,,,,
5734,0,0.030106579,0.078919102,0.042532752,0.001323966,0.001809035,,,,,
5735,0,0.026730438,0.054617513,0.022423655,0.001036444,0.00050282,,,,,
5736,0,0.024997048,0.028609687,0.001431648,0.000738646,2.04962E-06,,,,,
5737,0,0.025995955,0.08645302,0.055171243,0.00097855,0.003043866,,,,,
5738,0,0.030703538,0.085445942,0.048318288,0.001378463,0.002334657,,,,,
5739,0,0.035674197,0.074782381,0.031482163,0.001874909,0.000991127,,,,,
5740,0,0.037074502,0.082281344,0.037242227,0.002028522,0.001386983,,,,,
5741,0,0.042233801,0.098241749,0.046795815,0.002646684,0.002189848,,,,,
5742,0,0.036525249,0.082484781,0.038127726,0.001967548,0.001453724,,,,,
5743,0,0.032830205,0.091649359,0.05188081,0.001581537,0.002691618,,,,,
5744,0,0.030528581,0.109815209,0.072904816,0.001362377,0.005315112,,,,,
5745,0,0.060928888,0.141387674,0.066726181,0.005574338,0.004452383,,,,,
5746,0,0.026717035,0.047935986,0.015758772,0.001035373,0.000248339,,,,,
5747,0,0.031060504,0.048389256,0.010818321,0.001411575,0.000117036,,,,,
5748,0,0.011222895,0.038347783,0.025411192,0.000167355,0.000645729,,,,,
5749,0,0.031432169,0.088196494,0.050164026,0.001446469,0.002516429,,,,,
5750,0,0.049376419,0.117261418,0.056945781,0.003637976,0.003242822,,,,,
5751,0,0.061234157,0.134570073,0.059529497,0.005631088,0.003543761,,,,,
5752,0,0.040420381,0.098490699,0.04929667,0.002420053,0.002430162,,,,,
5753,0,0.047635983,0.075696819,0.017542455,0.00338193,0.000307738,,,,,
5754,0,0.032786119,0.107844609,0.068130807,0.001577186,0.004641807,,,,,
5755,0,0.026640372,0.077399155,0.045317141,0.001029256,0.002053643,,,,,
5756,0,0.047189871,0.046587582,0.011012801,0.001265565,0.000121282,,,,,
5757,0,0.047986401,0.050800044,0.007789469,0.00184991,6.06758E-05,,,,,
5758,0,0.015728091,0.001318078,0.017213065,0.000252651,0.00029629,,,,,
5759,0,0.009893848,0.00239148,0.0088947,4.22919E-05,7.91157E-05,,,,,
5760,0,0.007798472,0.002137151,0.006546991,1.94467E-05,4.28631E-05,,,,,
5761,0,0.005742412,0.002202221,0.003928707,2.98075E-06,1.54347E-05,,,,,
5762,0,0.016530288,0.001931495,0.017595817,0.000245371,0.000309613,,,,,
5763,0,0.010938617,0.001563924,0.011019651,8.94108E-05,0.000121433,,,,,
5764,0,0.00970188,0.001265612,0.009782183,7.2532E-05,9.56911E-05,,,,,
5765,0,0.010215801,0.001065542,0.01062044,9.12961E-05,0.000112794,,,,,
5766,0,0.011071615,0.001433175,0.011315557,9.76615E-05,0.000128042,,,,,
5767,0,0.017358602,0.001097019,0.019458894,0.000337158,0.000378649,,,,,
5768,0,0.053508098,0.050848483,0.014597873,0.001314107,0.000213098,,,,,
5769,0,0.005585212,0.001305096,0.00463062,1.10591E-05,2.14426E-05,,,,,
5770,0,0.006665773,0.001397331,0.005880226,2.00963E-05,3.45771E-05,,,,,
5771,0,0.0063625,0.001446532,0.005454421,1.60632E-05,2.97507E-05,,,,,
5772,0,0.011353624,0.000866426,0.012232504,0.000129188,0.000149634,,,,,
5773,0,0.006069073,0.000842878,0.005693697,2.35304E-05,3.24182E-05,,,,,
5774,0,0.010766304,0.00075432,0.011615276,0.00011796,0.000134915,,,,,
5775,0,0.006516547,0.000765153,0.006327095,3.09352E-05,4.00321E-05,,,,,
5776,0,0.013873905,0.000739688,0.015488927,0.00021754,0.000239907,,,,,
5777,0,0.008961655,0.00075558,0.009373003,7.426E-05,8.78532E-05,,,,,
5778,0,0.010684552,0.000874378,0.011393698,0.000110656,0.000129816,,,,,
5779,0,0.043148376,0.047066073,0.00551558,0.001726443,3.04216E-05,,,,,
5780,0,0.013790045,0.001269081,0.014855397,0.000184588,0.000220683,,,,,
5781,0,0.008494933,0.001164886,0.008384122,5.21174E-05,7.02935E-05,,,,,
5782,0,0.014867255,0.001043687,0.016418471,0.000236384,0.000269566,,,,,
5783,0,0.010625366,0.001056739,0.011137841,0.000101629,0.000124052,,,,,
5784,0,0.008346684,0.003332737,0.006032176,7.28697E-06,3.63871E-05,,,,,
5785,0,0.010095414,0.003088918,0.008447566,2.87151E-05,7.13614E-05,,,,,
5786,0,0.011558801,0.00291613,0.010437589,5.65724E-05,0.000108943,,,,,
5787,0,0.010449909,0.002195816,0.009780881,5.75332E-05,9.56656E-05,,,,,
5788,0,0.00825015,0.001049636,0.0081954,5.10619E-05,6.71646E-05,,,,,
5789,0,0.00720176,0.001093193,0.006849952,3.31403E-05,4.69218E-05,,,,,
5790,0,0.04451657,0.04864499,0.005635686,0.0018498,3.1761E-05,,,,,
5791,0,0.011064066,0.001463492,0.011275865,9.62827E-05,0.000127145,,,,,
5792,0,0.014522033,0.001448196,0.015585265,0.000199857,0.0002429,,,,,
5793,0,0.010826749,0.001841964,0.010602694,7.67504E-05,0.000112417,,,,,
